acct_id,type,acct_stat,acct_rptng_crncy
2410,SAV,A,USD
2411,SAV,A,USD
2412,SAV,A,USD
2413,SAV,A,USD
2414,SAV,A,USD
2415,SAV,A,USD
2416,SAV,A,USD
2417,SAV,A,USD
2418,SAV,A,USD
2419,SAV,A,USD
2420,SAV,A,USD
2421,SAV,A,USD
2422,SAV,A,USD
2423,SAV,A,USD
2424,SAV,A,USD
2425,SAV,A,USD
2426,SAV,A,USD
2427,SAV,A,USD
2428,SAV,A,USD
2429,SAV,A,USD
2430,SAV,A,USD
2431,SAV,A,USD
2432,SAV,A,USD
2433,SAV,A,USD
2434,SAV,A,USD
2435,SAV,A,USD
2436,SAV,A,USD
2437,SAV,A,USD
2438,SAV,A,USD
2439,SAV,A,USD
2440,SAV,A,USD
2441,SAV,A,USD
2442,SAV,A,USD
2443,SAV,A,USD
2444,SAV,A,USD
2445,SAV,A,USD
2446,SAV,A,USD
2447,SAV,A,USD
2448,SAV,A,USD
2449,SAV,A,USD
2450,SAV,A,USD
2451,SAV,A,USD
2452,SAV,A,USD
2453,SAV,A,USD
2454,SAV,A,USD
2455,SAV,A,USD
2456,SAV,A,USD
2457,SAV,A,USD
2458,SAV,A,USD
2459,SAV,A,USD
2460,SAV,A,USD
2461,SAV,A,USD
2462,SAV,A,USD
2463,SAV,A,USD
2464,SAV,A,USD
2465,SAV,A,USD
2466,SAV,A,USD
2467,SAV,A,USD
2468,SAV,A,USD
2469,SAV,A,USD
2470,SAV,A,USD
2471,SAV,A,USD
2472,SAV,A,USD
2473,SAV,A,USD
2474,SAV,A,USD
2475,SAV,A,USD
2476,SAV,A,USD
2477,SAV,A,USD
2478,SAV,A,USD
2479,SAV,A,USD
2480,SAV,A,USD
2481,SAV,A,USD
2482,SAV,A,USD
2483,SAV,A,USD
2484,SAV,A,USD
2485,SAV,A,USD
2486,SAV,A,USD
2487,SAV,A,USD
2488,SAV,A,USD
2489,SAV,A,USD
2490,SAV,A,USD
2491,SAV,A,USD
2492,SAV,A,USD
2493,SAV,A,USD
2494,SAV,A,USD
2495,SAV,A,USD
2496,SAV,A,USD
2497,SAV,A,USD
2498,SAV,A,USD
2499,SAV,A,USD
2500,SAV,A,USD
2501,SAV,A,USD
2502,SAV,A,USD
2503,SAV,A,USD
2504,SAV,A,USD
2505,SAV,A,USD
2506,SAV,A,USD
2507,SAV,A,USD
2508,SAV,A,USD
2509,SAV,A,USD
2510,SAV,A,USD
2511,SAV,A,USD
2512,SAV,A,USD
2513,SAV,A,USD
2514,SAV,A,USD
2515,SAV,A,USD
2516,SAV,A,USD
2517,SAV,A,USD
2518,SAV,A,USD
2519,SAV,A,USD
2520,SAV,A,USD
2521,SAV,A,USD
2522,SAV,A,USD
2523,SAV,A,USD
2524,SAV,A,USD
2525,SAV,A,USD
2526,SAV,A,USD
2527,SAV,A,USD
2528,SAV,A,USD
2529,SAV,A,USD
2530,SAV,A,USD
2531,SAV,A,USD
2532,SAV,A,USD
2533,SAV,A,USD
2534,SAV,A,USD
2535,SAV,A,USD
2536,SAV,A,USD
2537,SAV,A,USD
2538,SAV,A,USD
2539,SAV,A,USD
2540,SAV,A,USD
2541,SAV,A,USD
2542,SAV,A,USD
2543,SAV,A,USD
2544,SAV,A,USD
2545,SAV,A,USD
2546,SAV,A,USD
2547,SAV,A,USD
2548,SAV,A,USD
2549,SAV,A,USD
2550,SAV,A,USD
2551,SAV,A,USD
2552,SAV,A,USD
2553,SAV,A,USD
2554,SAV,A,USD
2555,SAV,A,USD
2556,SAV,A,USD
2557,SAV,A,USD
2558,SAV,A,USD
2559,SAV,A,USD
2560,SAV,A,USD
2561,SAV,A,USD
2562,SAV,A,USD
2563,SAV,A,USD
2564,SAV,A,USD
2565,SAV,A,USD
2566,SAV,A,USD
2567,SAV,A,USD
2568,SAV,A,USD
2569,SAV,A,USD
2570,SAV,A,USD
2571,SAV,A,USD
2572,SAV,A,USD
2573,SAV,A,USD
2574,SAV,A,USD
2575,SAV,A,USD
2576,SAV,A,USD
2577,SAV,A,USD
2578,SAV,A,USD
2579,SAV,A,USD
2580,SAV,A,USD
2581,SAV,A,USD
2582,SAV,A,USD
2583,SAV,A,USD
2584,SAV,A,USD
2585,SAV,A,USD
2586,SAV,A,USD
2587,SAV,A,USD
2588,SAV,A,USD
2589,SAV,A,USD
2590,SAV,A,USD
2591,SAV,A,USD
2592,SAV,A,USD
2593,SAV,A,USD
2594,SAV,A,USD
2595,SAV,A,USD
2596,SAV,A,USD
2597,SAV,A,USD
2598,SAV,A,USD
2599,SAV,A,USD
2600,SAV,A,USD
2601,SAV,A,USD
2602,SAV,A,USD
2603,SAV,A,USD
2604,SAV,A,USD
2605,SAV,A,USD
2606,SAV,A,USD
2607,SAV,A,USD
2608,SAV,A,USD
2609,SAV,A,USD
2610,SAV,A,USD
2611,SAV,A,USD
2612,SAV,A,USD
2613,SAV,A,USD
2614,SAV,A,USD
2615,SAV,A,USD
2616,SAV,A,USD
2617,SAV,A,USD
2618,SAV,A,USD
2619,SAV,A,USD
2620,SAV,A,USD
2621,SAV,A,USD
2622,SAV,A,USD
2623,SAV,A,USD
2624,SAV,A,USD
2625,SAV,A,USD
2626,SAV,A,USD
2627,SAV,A,USD
2628,SAV,A,USD
2629,SAV,A,USD
2630,SAV,A,USD
2631,SAV,A,USD
2632,SAV,A,USD
2633,SAV,A,USD
2634,SAV,A,USD
2635,SAV,A,USD
2636,SAV,A,USD
2637,SAV,A,USD
2638,SAV,A,USD
2639,SAV,A,USD
2640,SAV,A,USD
2641,SAV,A,USD
2642,SAV,A,USD
2643,SAV,A,USD
2644,SAV,A,USD
2645,SAV,A,USD
2646,SAV,A,USD
2647,SAV,A,USD
2648,SAV,A,USD
2649,SAV,A,USD
2650,SAV,A,USD
2651,SAV,A,USD
2652,SAV,A,USD
2653,SAV,A,USD
2654,SAV,A,USD
2655,SAV,A,USD
2656,SAV,A,USD
2657,SAV,A,USD
2658,SAV,A,USD
2659,SAV,A,USD
2660,SAV,A,USD
2661,SAV,A,USD
2662,SAV,A,USD
2663,SAV,A,USD
2664,SAV,A,USD
2665,SAV,A,USD
2666,SAV,A,USD
2667,SAV,A,USD
2668,SAV,A,USD
2669,SAV,A,USD
2670,SAV,A,USD
2671,SAV,A,USD
2672,SAV,A,USD
2673,SAV,A,USD
2674,SAV,A,USD
2675,SAV,A,USD
2676,SAV,A,USD
2677,SAV,A,USD
2678,SAV,A,USD
2679,SAV,A,USD
2680,SAV,A,USD
2681,SAV,A,USD
2682,SAV,A,USD
2683,SAV,A,USD
2684,SAV,A,USD
2685,SAV,A,USD
2686,SAV,A,USD
2687,SAV,A,USD
2688,SAV,A,USD
2689,SAV,A,USD
2690,SAV,A,USD
2691,SAV,A,USD
2692,SAV,A,USD
2693,SAV,A,USD
2694,SAV,A,USD
2695,SAV,A,USD
2696,SAV,A,USD
2697,SAV,A,USD
2698,SAV,A,USD
2699,SAV,A,USD
2700,SAV,A,USD
2701,SAV,A,USD
2702,SAV,A,USD
2703,SAV,A,USD
2704,SAV,A,USD
2705,SAV,A,USD
2706,SAV,A,USD
2707,SAV,A,USD
2708,SAV,A,USD
2709,SAV,A,USD
2710,SAV,A,USD
2711,SAV,A,USD
2712,SAV,A,USD
2713,SAV,A,USD
2714,SAV,A,USD
2715,SAV,A,USD
2716,SAV,A,USD
2717,SAV,A,USD
2718,SAV,A,USD
2719,SAV,A,USD
2720,SAV,A,USD
2721,SAV,A,USD
2722,SAV,A,USD
2723,SAV,A,USD
2724,SAV,A,USD
2725,SAV,A,USD
2726,SAV,A,USD
2727,SAV,A,USD
2728,SAV,A,USD
2729,SAV,A,USD
2730,SAV,A,USD
2731,SAV,A,USD
2732,SAV,A,USD
2733,SAV,A,USD
2734,SAV,A,USD
2735,SAV,A,USD
2736,SAV,A,USD
2737,SAV,A,USD
2738,SAV,A,USD
2739,SAV,A,USD
2740,SAV,A,USD
2741,SAV,A,USD
2742,SAV,A,USD
2743,SAV,A,USD
2744,SAV,A,USD
2745,SAV,A,USD
2746,SAV,A,USD
2747,SAV,A,USD
2748,SAV,A,USD
2749,SAV,A,USD
2750,SAV,A,USD
2751,SAV,A,USD
2752,SAV,A,USD
2753,SAV,A,USD
2754,SAV,A,USD
2755,SAV,A,USD
2756,SAV,A,USD
2757,SAV,A,USD
2758,SAV,A,USD
2759,SAV,A,USD
2760,SAV,A,USD
2761,SAV,A,USD
2762,SAV,A,USD
2763,SAV,A,USD
2764,SAV,A,USD
2765,SAV,A,USD
2766,SAV,A,USD
2767,SAV,A,USD
2768,SAV,A,USD
2769,SAV,A,USD
2770,SAV,A,USD
2771,SAV,A,USD
2772,SAV,A,USD
2773,SAV,A,USD
2774,SAV,A,USD
2775,SAV,A,USD
2776,SAV,A,USD
2777,SAV,A,USD
2778,SAV,A,USD
2779,SAV,A,USD
2780,SAV,A,USD
2781,SAV,A,USD
2782,SAV,A,USD
2783,SAV,A,USD
2784,SAV,A,USD
2785,SAV,A,USD
2786,SAV,A,USD
2787,SAV,A,USD
2788,SAV,A,USD
2789,SAV,A,USD
2790,SAV,A,USD
2791,SAV,A,USD
2792,SAV,A,USD
2793,SAV,A,USD
2794,SAV,A,USD
2795,SAV,A,USD
2796,SAV,A,USD
2797,SAV,A,USD
2798,SAV,A,USD
2799,SAV,A,USD
2800,SAV,A,USD
2801,SAV,A,USD
2802,SAV,A,USD
2803,SAV,A,USD
2804,SAV,A,USD
2805,SAV,A,USD
2806,SAV,A,USD
2807,SAV,A,USD
2808,SAV,A,USD
2809,SAV,A,USD
2810,SAV,A,USD
2811,SAV,A,USD
2812,SAV,A,USD
2813,SAV,A,USD
2814,SAV,A,USD
2815,SAV,A,USD
2816,SAV,A,USD
2817,SAV,A,USD
2818,SAV,A,USD
2819,SAV,A,USD
2820,SAV,A,USD
2821,SAV,A,USD
2822,SAV,A,USD
2823,SAV,A,USD
2824,SAV,A,USD
2825,SAV,A,USD
2826,SAV,A,USD
2827,SAV,A,USD
2828,SAV,A,USD
2829,SAV,A,USD
2830,SAV,A,USD
2831,SAV,A,USD
2832,SAV,A,USD
2833,SAV,A,USD
2834,SAV,A,USD
2835,SAV,A,USD
2836,SAV,A,USD
2837,SAV,A,USD
2838,SAV,A,USD
2839,SAV,A,USD
2840,SAV,A,USD
2841,SAV,A,USD
2842,SAV,A,USD
2843,SAV,A,USD
2844,SAV,A,USD
2845,SAV,A,USD
2846,SAV,A,USD
2847,SAV,A,USD
2848,SAV,A,USD
2849,SAV,A,USD
2850,SAV,A,USD
2851,SAV,A,USD
2852,SAV,A,USD
2853,SAV,A,USD
2854,SAV,A,USD
2855,SAV,A,USD
2856,SAV,A,USD
2857,SAV,A,USD
2858,SAV,A,USD
2859,SAV,A,USD
2860,SAV,A,USD
2861,SAV,A,USD
2862,SAV,A,USD
2863,SAV,A,USD
2864,SAV,A,USD
2865,SAV,A,USD
2866,SAV,A,USD
2867,SAV,A,USD
2868,SAV,A,USD
2869,SAV,A,USD
2870,SAV,A,USD
2871,SAV,A,USD
2872,SAV,A,USD
2873,SAV,A,USD
2874,SAV,A,USD
2875,SAV,A,USD
2876,SAV,A,USD
2877,SAV,A,USD
2878,SAV,A,USD
2879,SAV,A,USD
2880,SAV,A,USD
2881,SAV,A,USD
2882,SAV,A,USD
2883,SAV,A,USD
2884,SAV,A,USD
2885,SAV,A,USD
2886,SAV,A,USD
2887,SAV,A,USD
2888,SAV,A,USD
2889,SAV,A,USD
2890,SAV,A,USD
2891,SAV,A,USD
2892,SAV,A,USD
2893,SAV,A,USD
2894,SAV,A,USD
2895,SAV,A,USD
2896,SAV,A,USD
2897,SAV,A,USD
2898,SAV,A,USD
2899,SAV,A,USD
2900,SAV,A,USD
2901,SAV,A,USD
2902,SAV,A,USD
2903,SAV,A,USD
2904,SAV,A,USD
2905,SAV,A,USD
2906,SAV,A,USD
2907,SAV,A,USD
2908,SAV,A,USD
2909,SAV,A,USD
2910,SAV,A,USD
2911,SAV,A,USD
2912,SAV,A,USD
2913,SAV,A,USD
2914,SAV,A,USD
2915,SAV,A,USD
2916,SAV,A,USD
2917,SAV,A,USD
2918,SAV,A,USD
2919,SAV,A,USD
2920,SAV,A,USD
2921,SAV,A,USD
2922,SAV,A,USD
2923,SAV,A,USD
2924,SAV,A,USD
2925,SAV,A,USD
2926,SAV,A,USD
2927,SAV,A,USD
2928,SAV,A,USD
2929,SAV,A,USD
2930,SAV,A,USD
2931,SAV,A,USD
2932,SAV,A,USD
2933,SAV,A,USD
2934,SAV,A,USD
2935,SAV,A,USD
2936,SAV,A,USD
2937,SAV,A,USD
2938,SAV,A,USD
2939,SAV,A,USD
2940,SAV,A,USD
2941,SAV,A,USD
2942,SAV,A,USD
2943,SAV,A,USD
2944,SAV,A,USD
2945,SAV,A,USD
2946,SAV,A,USD
2947,SAV,A,USD
2948,SAV,A,USD
2949,SAV,A,USD
2950,SAV,A,USD
2951,SAV,A,USD
2952,SAV,A,USD
2953,SAV,A,USD
2954,SAV,A,USD
2955,SAV,A,USD
2956,SAV,A,USD
2957,SAV,A,USD
2958,SAV,A,USD
2959,SAV,A,USD
2960,SAV,A,USD
2961,SAV,A,USD
2962,SAV,A,USD
2963,SAV,A,USD
2964,SAV,A,USD
2965,SAV,A,USD
2966,SAV,A,USD
2967,SAV,A,USD
2968,SAV,A,USD
2969,SAV,A,USD
2970,SAV,A,USD
2971,SAV,A,USD
2972,SAV,A,USD
2973,SAV,A,USD
2974,SAV,A,USD
2975,SAV,A,USD
2976,SAV,A,USD
2977,SAV,A,USD
2978,SAV,A,USD
2979,SAV,A,USD
2980,SAV,A,USD
2981,SAV,A,USD
2982,SAV,A,USD
2983,SAV,A,USD
2984,SAV,A,USD
2985,SAV,A,USD
2986,SAV,A,USD
2987,SAV,A,USD
2988,SAV,A,USD
2989,SAV,A,USD
2990,SAV,A,USD
2991,SAV,A,USD
2992,SAV,A,USD
2993,SAV,A,USD
2994,SAV,A,USD
2995,SAV,A,USD
2996,SAV,A,USD
2997,SAV,A,USD
2998,SAV,A,USD
2999,SAV,A,USD
3000,SAV,A,USD
3001,SAV,A,USD
3002,SAV,A,USD
3003,SAV,A,USD
3004,SAV,A,USD
3005,SAV,A,USD
3006,SAV,A,USD
3007,SAV,A,USD
3008,SAV,A,USD
3009,SAV,A,USD
3010,SAV,A,USD
3011,SAV,A,USD
3012,SAV,A,USD
3013,SAV,A,USD
3014,SAV,A,USD
3015,SAV,A,USD
3016,SAV,A,USD
3017,SAV,A,USD
3018,SAV,A,USD
3019,SAV,A,USD
3020,SAV,A,USD
3021,SAV,A,USD
3022,SAV,A,USD
3023,SAV,A,USD
3024,SAV,A,USD
3025,SAV,A,USD
3026,SAV,A,USD
3027,SAV,A,USD
3028,SAV,A,USD
3029,SAV,A,USD
3030,SAV,A,USD
3031,SAV,A,USD
3032,SAV,A,USD
3033,SAV,A,USD
3034,SAV,A,USD
3035,SAV,A,USD
3036,SAV,A,USD
3037,SAV,A,USD
3038,SAV,A,USD
3039,SAV,A,USD
3040,SAV,A,USD
3041,SAV,A,USD
3042,SAV,A,USD
3043,SAV,A,USD
3044,SAV,A,USD
3045,SAV,A,USD
3046,SAV,A,USD
3047,SAV,A,USD
3048,SAV,A,USD
3049,SAV,A,USD
3050,SAV,A,USD
3051,SAV,A,USD
3052,SAV,A,USD
3053,SAV,A,USD
3054,SAV,A,USD
3055,SAV,A,USD
3056,SAV,A,USD
3057,SAV,A,USD
3058,SAV,A,USD
3059,SAV,A,USD
3060,SAV,A,USD
3061,SAV,A,USD
3062,SAV,A,USD
3063,SAV,A,USD
3064,SAV,A,USD
3065,SAV,A,USD
3066,SAV,A,USD
3067,SAV,A,USD
3068,SAV,A,USD
3069,SAV,A,USD
3070,SAV,A,USD
3071,SAV,A,USD
3072,SAV,A,USD
3073,SAV,A,USD
3074,SAV,A,USD
3075,SAV,A,USD
3076,SAV,A,USD
3077,SAV,A,USD
3078,SAV,A,USD
3079,SAV,A,USD
3080,SAV,A,USD
3081,SAV,A,USD
3082,SAV,A,USD
3083,SAV,A,USD
3084,SAV,A,USD
3085,SAV,A,USD
3086,SAV,A,USD
3087,SAV,A,USD
3088,SAV,A,USD
3089,SAV,A,USD
3090,SAV,A,USD
3091,SAV,A,USD
3092,SAV,A,USD
3093,SAV,A,USD
3094,SAV,A,USD
3095,SAV,A,USD
3096,SAV,A,USD
3097,SAV,A,USD
3098,SAV,A,USD
3099,SAV,A,USD
3100,SAV,A,USD
3101,SAV,A,USD
3102,SAV,A,USD
3103,SAV,A,USD
3104,SAV,A,USD
3105,SAV,A,USD
3106,SAV,A,USD
3107,SAV,A,USD
3108,SAV,A,USD
3109,SAV,A,USD
3110,SAV,A,USD
3111,SAV,A,USD
3112,SAV,A,USD
3113,SAV,A,USD
3114,SAV,A,USD
3115,SAV,A,USD
3116,SAV,A,USD
3117,SAV,A,USD
3118,SAV,A,USD
3119,SAV,A,USD
3120,SAV,A,USD
3121,SAV,A,USD
3122,SAV,A,USD
3123,SAV,A,USD
3124,SAV,A,USD
3125,SAV,A,USD
3126,SAV,A,USD
3127,SAV,A,USD
3128,SAV,A,USD
3129,SAV,A,USD
3130,SAV,A,USD
3131,SAV,A,USD
3132,SAV,A,USD
3133,SAV,A,USD
3134,SAV,A,USD
3135,SAV,A,USD
3136,SAV,A,USD
3137,SAV,A,USD
3138,SAV,A,USD
3139,SAV,A,USD
3140,SAV,A,USD
3141,SAV,A,USD
3142,SAV,A,USD
3143,SAV,A,USD
3144,SAV,A,USD
3145,SAV,A,USD
3146,SAV,A,USD
3147,SAV,A,USD
3148,SAV,A,USD
3149,SAV,A,USD
3150,SAV,A,USD
3151,SAV,A,USD
3152,SAV,A,USD
3153,SAV,A,USD
3154,SAV,A,USD
3155,SAV,A,USD
3156,SAV,A,USD
3157,SAV,A,USD
3158,SAV,A,USD
3159,SAV,A,USD
3160,SAV,A,USD
3161,SAV,A,USD
3162,SAV,A,USD
3163,SAV,A,USD
3164,SAV,A,USD
3165,SAV,A,USD
3166,SAV,A,USD
3167,SAV,A,USD
3168,SAV,A,USD
3169,SAV,A,USD
3170,SAV,A,USD
3171,SAV,A,USD
3172,SAV,A,USD
3173,SAV,A,USD
3174,SAV,A,USD
3175,SAV,A,USD
3176,SAV,A,USD
3177,SAV,A,USD
3178,SAV,A,USD
3179,SAV,A,USD
3180,SAV,A,USD
3181,SAV,A,USD
3182,SAV,A,USD
3183,SAV,A,USD
3184,SAV,A,USD
3185,SAV,A,USD
3186,SAV,A,USD
3187,SAV,A,USD
3188,SAV,A,USD
3189,SAV,A,USD
3190,SAV,A,USD
3191,SAV,A,USD
3192,SAV,A,USD
3193,SAV,A,USD
3194,SAV,A,USD
3195,SAV,A,USD
3196,SAV,A,USD
3197,SAV,A,USD
3198,SAV,A,USD
3199,SAV,A,USD
3200,SAV,A,USD
3201,SAV,A,USD
3202,SAV,A,USD
3203,SAV,A,USD
3204,SAV,A,USD
3205,SAV,A,USD
3206,SAV,A,USD
3207,SAV,A,USD
3208,SAV,A,USD
3209,SAV,A,USD
3210,SAV,A,USD
3211,SAV,A,USD
3212,SAV,A,USD
3213,SAV,A,USD
3214,SAV,A,USD
3215,SAV,A,USD
3216,SAV,A,USD
3217,SAV,A,USD
3218,SAV,A,USD
3219,SAV,A,USD
3220,SAV,A,USD
3221,SAV,A,USD
3222,SAV,A,USD
3223,SAV,A,USD
3224,SAV,A,USD
3225,SAV,A,USD
3226,SAV,A,USD
3227,SAV,A,USD
3228,SAV,A,USD
3229,SAV,A,USD
3230,SAV,A,USD
3231,SAV,A,USD
3232,SAV,A,USD
3233,SAV,A,USD
3234,SAV,A,USD
3235,SAV,A,USD
3236,SAV,A,USD
3237,SAV,A,USD
3238,SAV,A,USD
3239,SAV,A,USD
3240,SAV,A,USD
3241,SAV,A,USD
3242,SAV,A,USD
3243,SAV,A,USD
3244,SAV,A,USD
3245,SAV,A,USD
3246,SAV,A,USD
3247,SAV,A,USD
3248,SAV,A,USD
3249,SAV,A,USD
3250,SAV,A,USD
3251,SAV,A,USD
3252,SAV,A,USD
3253,SAV,A,USD
3254,SAV,A,USD
3255,SAV,A,USD
3256,SAV,A,USD
3257,SAV,A,USD
3258,SAV,A,USD
3259,SAV,A,USD
3260,SAV,A,USD
3261,SAV,A,USD
3262,SAV,A,USD
3263,SAV,A,USD
3264,SAV,A,USD
3265,SAV,A,USD
3266,SAV,A,USD
3267,SAV,A,USD
3268,SAV,A,USD
3269,SAV,A,USD
3270,SAV,A,USD
3271,SAV,A,USD
3272,SAV,A,USD
3273,SAV,A,USD
3274,SAV,A,USD
3275,SAV,A,USD
3276,SAV,A,USD
3277,SAV,A,USD
3278,SAV,A,USD
3279,SAV,A,USD
3280,SAV,A,USD
3281,SAV,A,USD
3282,SAV,A,USD
3283,SAV,A,USD
3284,SAV,A,USD
3285,SAV,A,USD
3286,SAV,A,USD
3287,SAV,A,USD
3288,SAV,A,USD
3289,SAV,A,USD
3290,SAV,A,USD
3291,SAV,A,USD
3292,SAV,A,USD
3293,SAV,A,USD
3294,SAV,A,USD
3295,SAV,A,USD
3296,SAV,A,USD
3297,SAV,A,USD
3298,SAV,A,USD
3299,SAV,A,USD
3300,SAV,A,USD
3301,SAV,A,USD
3302,SAV,A,USD
3303,SAV,A,USD
3304,SAV,A,USD
3305,SAV,A,USD
3306,SAV,A,USD
3307,SAV,A,USD
3308,SAV,A,USD
3309,SAV,A,USD
3310,SAV,A,USD
3311,SAV,A,USD
3312,SAV,A,USD
3313,SAV,A,USD
3314,SAV,A,USD
3315,SAV,A,USD
3316,SAV,A,USD
3317,SAV,A,USD
3318,SAV,A,USD
3319,SAV,A,USD
3320,SAV,A,USD
3321,SAV,A,USD
3322,SAV,A,USD
3323,SAV,A,USD
3324,SAV,A,USD
3325,SAV,A,USD
3326,SAV,A,USD
3327,SAV,A,USD
3328,SAV,A,USD
3329,SAV,A,USD
3330,SAV,A,USD
3331,SAV,A,USD
3332,SAV,A,USD
3333,SAV,A,USD
3334,SAV,A,USD
3335,SAV,A,USD
3336,SAV,A,USD
3337,SAV,A,USD
3338,SAV,A,USD
3339,SAV,A,USD
3340,SAV,A,USD
3341,SAV,A,USD
3342,SAV,A,USD
3343,SAV,A,USD
3344,SAV,A,USD
3345,SAV,A,USD
3346,SAV,A,USD
3347,SAV,A,USD
3348,SAV,A,USD
3349,SAV,A,USD
3350,SAV,A,USD
3351,SAV,A,USD
3352,SAV,A,USD
3353,SAV,A,USD
3354,SAV,A,USD
3355,SAV,A,USD
3356,SAV,A,USD
3357,SAV,A,USD
3358,SAV,A,USD
3359,SAV,A,USD
3360,SAV,A,USD
3361,SAV,A,USD
3362,SAV,A,USD
3363,SAV,A,USD
3364,SAV,A,USD
3365,SAV,A,USD
3366,SAV,A,USD
3367,SAV,A,USD
3368,SAV,A,USD
3369,SAV,A,USD
3370,SAV,A,USD
3371,SAV,A,USD
3372,SAV,A,USD
3373,SAV,A,USD
3374,SAV,A,USD
3375,SAV,A,USD
3376,SAV,A,USD
3377,SAV,A,USD
3378,SAV,A,USD
3379,SAV,A,USD
3380,SAV,A,USD
3381,SAV,A,USD
3382,SAV,A,USD
3383,SAV,A,USD
3384,SAV,A,USD
3385,SAV,A,USD
3386,SAV,A,USD
3387,SAV,A,USD
3388,SAV,A,USD
3389,SAV,A,USD
3390,SAV,A,USD
3391,SAV,A,USD
3392,SAV,A,USD
3393,SAV,A,USD
3394,SAV,A,USD
3395,SAV,A,USD
3396,SAV,A,USD
3397,SAV,A,USD
3398,SAV,A,USD
3399,SAV,A,USD
3400,SAV,A,USD
3401,SAV,A,USD
3402,SAV,A,USD
3403,SAV,A,USD
3404,SAV,A,USD
3405,SAV,A,USD
3406,SAV,A,USD
3407,SAV,A,USD
3408,SAV,A,USD
3409,SAV,A,USD
3410,SAV,A,USD
3411,SAV,A,USD
3412,SAV,A,USD
3413,SAV,A,USD
3414,SAV,A,USD
3415,SAV,A,USD
3416,SAV,A,USD
3417,SAV,A,USD
3418,SAV,A,USD
3419,SAV,A,USD
3420,SAV,A,USD
3421,SAV,A,USD
3422,SAV,A,USD
3423,SAV,A,USD
3424,SAV,A,USD
3425,SAV,A,USD
3426,SAV,A,USD
3427,SAV,A,USD
3428,SAV,A,USD
3429,SAV,A,USD
3430,SAV,A,USD
3431,SAV,A,USD
3432,SAV,A,USD
3433,SAV,A,USD
3434,SAV,A,USD
3435,SAV,A,USD
3436,SAV,A,USD
3437,SAV,A,USD
3438,SAV,A,USD
3439,SAV,A,USD
3440,SAV,A,USD
3441,SAV,A,USD
3442,SAV,A,USD
3443,SAV,A,USD
3444,SAV,A,USD
3445,SAV,A,USD
3446,SAV,A,USD
3447,SAV,A,USD
3448,SAV,A,USD
3449,SAV,A,USD
3450,SAV,A,USD
3451,SAV,A,USD
3452,SAV,A,USD
3453,SAV,A,USD
3454,SAV,A,USD
3455,SAV,A,USD
3456,SAV,A,USD
3457,SAV,A,USD
3458,SAV,A,USD
3459,SAV,A,USD
3460,SAV,A,USD
3461,SAV,A,USD
3462,SAV,A,USD
3463,SAV,A,USD
3464,SAV,A,USD
3465,SAV,A,USD
3466,SAV,A,USD
3467,SAV,A,USD
3468,SAV,A,USD
3469,SAV,A,USD
3470,SAV,A,USD
3471,SAV,A,USD
3472,SAV,A,USD
3473,SAV,A,USD
3474,SAV,A,USD
3475,SAV,A,USD
3476,SAV,A,USD
3477,SAV,A,USD
3478,SAV,A,USD
3479,SAV,A,USD
3480,SAV,A,USD
3481,SAV,A,USD
3482,SAV,A,USD
3483,SAV,A,USD
3484,SAV,A,USD
3485,SAV,A,USD
3486,SAV,A,USD
3487,SAV,A,USD
3488,SAV,A,USD
3489,SAV,A,USD
3490,SAV,A,USD
3491,SAV,A,USD
3492,SAV,A,USD
3493,SAV,A,USD
3494,SAV,A,USD
3495,SAV,A,USD
3496,SAV,A,USD
3497,SAV,A,USD
3498,SAV,A,USD
3499,SAV,A,USD
3500,SAV,A,USD
3501,SAV,A,USD
3502,SAV,A,USD
3503,SAV,A,USD
3504,SAV,A,USD
3505,SAV,A,USD
3506,SAV,A,USD
3507,SAV,A,USD
3508,SAV,A,USD
3509,SAV,A,USD
3510,SAV,A,USD
3511,SAV,A,USD
3512,SAV,A,USD
3513,SAV,A,USD
3514,SAV,A,USD
3515,SAV,A,USD
3516,SAV,A,USD
3517,SAV,A,USD
3518,SAV,A,USD
3519,SAV,A,USD
3520,SAV,A,USD
3521,SAV,A,USD
3522,SAV,A,USD
3523,SAV,A,USD
3524,SAV,A,USD
3525,SAV,A,USD
3526,SAV,A,USD
3527,SAV,A,USD
3528,SAV,A,USD
3529,SAV,A,USD
3530,SAV,A,USD
3531,SAV,A,USD
3532,SAV,A,USD
3533,SAV,A,USD
3534,SAV,A,USD
3535,SAV,A,USD
3536,SAV,A,USD
3537,SAV,A,USD
3538,SAV,A,USD
3539,SAV,A,USD
3540,SAV,A,USD
3541,SAV,A,USD
3542,SAV,A,USD
3543,SAV,A,USD
3544,SAV,A,USD
3545,SAV,A,USD
3546,SAV,A,USD
3547,SAV,A,USD
3548,SAV,A,USD
3549,SAV,A,USD
3550,SAV,A,USD
3551,SAV,A,USD
3552,SAV,A,USD
3553,SAV,A,USD
3554,SAV,A,USD
3555,SAV,A,USD
3556,SAV,A,USD
3557,SAV,A,USD
3558,SAV,A,USD
3559,SAV,A,USD
3560,SAV,A,USD
3561,SAV,A,USD
3562,SAV,A,USD
3563,SAV,A,USD
3564,SAV,A,USD
3565,SAV,A,USD
3566,SAV,A,USD
3567,SAV,A,USD
3568,SAV,A,USD
3569,SAV,A,USD
3570,SAV,A,USD
3571,SAV,A,USD
3572,SAV,A,USD
3573,SAV,A,USD
