tran_id,orig_acct,bene_acct,tx_type,base_amt,tran_timestamp,is_sar,alert_id
40520,9817,6805,TRANSFER,606.39,2017-01-23 00:00:00+00:00,False,-1
40529,8407,4671,TRANSFER,730.06,2017-01-23 00:00:00+00:00,False,-1
40531,8954,757,TRANSFER,294.13,2017-01-23 00:00:00+00:00,False,-1
40532,9356,8492,TRANSFER,239.69,2017-01-23 00:00:00+00:00,False,-1
40533,8060,9905,TRANSFER,504.65,2017-01-23 00:00:00+00:00,False,-1
40534,9940,634,TRANSFER,318.9,2017-01-23 00:00:00+00:00,False,-1
40538,8826,2711,TRANSFER,843.46,2017-01-23 00:00:00+00:00,False,-1
40542,9970,9995,TRANSFER,810.56,2017-01-23 00:00:00+00:00,False,-1
40543,9970,8937,TRANSFER,818.14,2017-01-23 00:00:00+00:00,False,-1
40544,9970,6812,TRANSFER,945.85,2017-01-23 00:00:00+00:00,False,-1
40545,9970,5167,TRANSFER,723.23,2017-01-23 00:00:00+00:00,False,-1
40546,9970,9865,TRANSFER,923.28,2017-01-23 00:00:00+00:00,False,-1
40547,9970,8252,TRANSFER,119.42,2017-01-23 00:00:00+00:00,False,-1
40548,9970,3708,TRANSFER,244.87,2017-01-23 00:00:00+00:00,False,-1
40549,9970,3165,TRANSFER,389.92,2017-01-23 00:00:00+00:00,False,-1
40550,9970,9983,TRANSFER,475.35,2017-01-23 00:00:00+00:00,False,-1
40551,9970,6642,TRANSFER,437.77,2017-01-23 00:00:00+00:00,False,-1
40552,9970,4183,TRANSFER,336.37,2017-01-23 00:00:00+00:00,False,-1
40553,9970,481,TRANSFER,124.66,2017-01-23 00:00:00+00:00,False,-1
40554,9970,9905,TRANSFER,117.8,2017-01-23 00:00:00+00:00,False,-1
40555,9970,9296,TRANSFER,813.18,2017-01-23 00:00:00+00:00,False,-1
40560,9280,9990,TRANSFER,125.0,2017-01-23 00:00:00+00:00,False,-1
40561,8149,1594,TRANSFER,653.65,2017-01-23 00:00:00+00:00,False,-1
40564,8082,9371,TRANSFER,792.22,2017-01-23 00:00:00+00:00,False,-1
40567,9726,570,TRANSFER,799.21,2017-01-23 00:00:00+00:00,False,-1
40570,8919,389,TRANSFER,993.16,2017-01-23 00:00:00+00:00,False,-1
40571,8245,2530,TRANSFER,257.74,2017-01-23 00:00:00+00:00,False,-1
40577,9063,1879,TRANSFER,961.04,2017-01-23 00:00:00+00:00,False,-1
40580,9582,9996,TRANSFER,297.12,2017-01-23 00:00:00+00:00,False,-1
40584,8925,285,TRANSFER,290.8,2017-01-23 00:00:00+00:00,False,-1
40587,9303,3616,TRANSFER,598.65,2017-01-23 00:00:00+00:00,False,-1
40591,9152,1955,TRANSFER,607.04,2017-01-23 00:00:00+00:00,False,-1
40592,9978,561,TRANSFER,689.82,2017-01-23 00:00:00+00:00,False,-1
40593,9621,2529,TRANSFER,829.3,2017-01-23 00:00:00+00:00,False,-1
40594,8934,2466,TRANSFER,289.81,2017-01-23 00:00:00+00:00,False,-1
40609,8211,2648,TRANSFER,552.88,2017-01-23 00:00:00+00:00,False,-1
40610,8112,7251,TRANSFER,573.26,2017-01-23 00:00:00+00:00,False,-1
40611,9313,9305,TRANSFER,138.55,2017-01-23 00:00:00+00:00,False,-1
40614,9959,6088,TRANSFER,536.74,2017-01-23 00:00:00+00:00,False,-1
40615,9959,6074,TRANSFER,813.43,2017-01-23 00:00:00+00:00,False,-1
40616,9959,4823,TRANSFER,802.61,2017-01-23 00:00:00+00:00,False,-1
40617,9959,9738,TRANSFER,680.85,2017-01-23 00:00:00+00:00,False,-1
40618,9959,9195,TRANSFER,316.86,2017-01-23 00:00:00+00:00,False,-1
40619,9959,4840,TRANSFER,509.76,2017-01-23 00:00:00+00:00,False,-1
40620,9959,9810,TRANSFER,556.19,2017-01-23 00:00:00+00:00,False,-1
40621,9959,9397,TRANSFER,131.76,2017-01-23 00:00:00+00:00,False,-1
40622,9959,9498,TRANSFER,300.36,2017-01-23 00:00:00+00:00,False,-1
40623,9959,1250,TRANSFER,425.0,2017-01-23 00:00:00+00:00,False,-1
40624,9959,764,TRANSFER,712.82,2017-01-23 00:00:00+00:00,False,-1
40625,9959,6397,TRANSFER,281.17,2017-01-23 00:00:00+00:00,False,-1
40626,9959,5663,TRANSFER,251.3,2017-01-23 00:00:00+00:00,False,-1
40628,9144,4140,TRANSFER,421.81,2017-01-23 00:00:00+00:00,False,-1
40630,9935,2715,TRANSFER,861.37,2017-01-23 00:00:00+00:00,False,-1
40633,9504,730,TRANSFER,615.22,2017-01-23 00:00:00+00:00,False,-1
40634,9979,559,TRANSFER,996.03,2017-01-23 00:00:00+00:00,False,-1
40635,9992,701,TRANSFER,180.68,2017-01-23 00:00:00+00:00,False,-1
40641,8981,494,TRANSFER,696.45,2017-01-23 00:00:00+00:00,False,-1
40646,9838,744,TRANSFER,221.01,2017-01-23 00:00:00+00:00,False,-1
40652,9811,9699,TRANSFER,442.44,2017-01-23 00:00:00+00:00,False,-1
40653,9811,9857,TRANSFER,486.68,2017-01-23 00:00:00+00:00,False,-1
40654,9811,7042,TRANSFER,592.39,2017-01-23 00:00:00+00:00,False,-1
40655,9811,1013,TRANSFER,823.5,2017-01-23 00:00:00+00:00,False,-1
40656,9811,7224,TRANSFER,978.95,2017-01-23 00:00:00+00:00,False,-1
40659,8381,8834,TRANSFER,541.72,2017-01-23 00:00:00+00:00,False,-1
40667,9712,785,TRANSFER,821.42,2017-01-23 00:00:00+00:00,False,-1
40670,8379,9999,TRANSFER,937.18,2017-01-23 00:00:00+00:00,False,-1
40672,8592,4583,TRANSFER,978.57,2017-01-23 00:00:00+00:00,False,-1
40675,8918,43,TRANSFER,553.02,2017-01-23 00:00:00+00:00,False,-1
40676,8345,507,TRANSFER,276.65,2017-01-23 00:00:00+00:00,False,-1
40692,8607,4652,TRANSFER,828.41,2017-01-23 00:00:00+00:00,False,-1
40694,8609,4531,TRANSFER,322.69,2017-01-23 00:00:00+00:00,False,-1
40697,9044,218,TRANSFER,761.42,2017-01-23 00:00:00+00:00,False,-1
40698,9383,9997,TRANSFER,961.47,2017-01-23 00:00:00+00:00,False,-1
40700,8728,2640,TRANSFER,852.42,2017-01-23 00:00:00+00:00,False,-1
40704,8006,8042,TRANSFER,740.41,2017-01-23 00:00:00+00:00,False,-1
40728,9944,741,TRANSFER,736.37,2017-01-23 00:00:00+00:00,False,-1
40730,9051,903,TRANSFER,719.0,2017-01-23 00:00:00+00:00,False,-1
40735,9155,781,TRANSFER,834.95,2017-01-23 00:00:00+00:00,False,-1
40736,9555,8285,TRANSFER,234.38,2017-01-23 00:00:00+00:00,False,-1
40743,9488,6338,TRANSFER,322.84,2017-01-23 00:00:00+00:00,False,-1
40745,9370,3597,TRANSFER,749.98,2017-01-23 00:00:00+00:00,False,-1
40746,9259,8041,TRANSFER,858.2,2017-01-23 00:00:00+00:00,False,-1
40747,9504,2416,TRANSFER,444.08,2017-01-23 00:00:00+00:00,False,-1
40748,8860,497,TRANSFER,253.42,2017-01-23 00:00:00+00:00,False,-1
40758,9957,9972,TRANSFER,630.96,2017-01-23 00:00:00+00:00,False,-1
40759,9957,2731,TRANSFER,387.49,2017-01-23 00:00:00+00:00,False,-1
40760,9957,9554,TRANSFER,174.4,2017-01-23 00:00:00+00:00,False,-1
40761,9957,4331,TRANSFER,486.7,2017-01-23 00:00:00+00:00,False,-1
40762,9957,3150,TRANSFER,481.69,2017-01-23 00:00:00+00:00,False,-1
40763,9957,9893,TRANSFER,271.84,2017-01-23 00:00:00+00:00,False,-1
40764,9957,9772,TRANSFER,759.33,2017-01-23 00:00:00+00:00,False,-1
40765,9957,6166,TRANSFER,181.48,2017-01-23 00:00:00+00:00,False,-1
40766,9957,5397,TRANSFER,335.62,2017-01-23 00:00:00+00:00,False,-1
40767,9957,2140,TRANSFER,479.93,2017-01-23 00:00:00+00:00,False,-1
40768,9957,9939,TRANSFER,969.02,2017-01-23 00:00:00+00:00,False,-1
40769,9957,139,TRANSFER,641.98,2017-01-23 00:00:00+00:00,False,-1
40770,9878,637,TRANSFER,433.79,2017-01-23 00:00:00+00:00,False,-1
40771,8187,9892,TRANSFER,980.4,2017-01-23 00:00:00+00:00,False,-1
40775,9295,3276,TRANSFER,661.16,2017-01-23 00:00:00+00:00,False,-1
40794,9785,793,TRANSFER,870.67,2017-01-23 00:00:00+00:00,False,-1
40795,9474,4486,TRANSFER,417.83,2017-01-23 00:00:00+00:00,False,-1
40807,8259,6621,TRANSFER,761.18,2017-01-23 00:00:00+00:00,False,-1
40810,9828,9082,TRANSFER,793.4,2017-01-23 00:00:00+00:00,False,-1
40811,9828,3597,TRANSFER,736.94,2017-01-23 00:00:00+00:00,False,-1
40812,9828,9877,TRANSFER,579.71,2017-01-23 00:00:00+00:00,False,-1
40813,9828,7712,TRANSFER,971.68,2017-01-23 00:00:00+00:00,False,-1
40814,9828,8210,TRANSFER,889.91,2017-01-23 00:00:00+00:00,False,-1
40819,8405,6779,TRANSFER,146.58,2017-01-23 00:00:00+00:00,False,-1
40834,9447,7955,TRANSFER,763.27,2017-01-23 00:00:00+00:00,False,-1
40839,9207,9674,TRANSFER,466.42,2017-01-23 00:00:00+00:00,False,-1
40841,8698,4506,TRANSFER,436.41,2017-01-23 00:00:00+00:00,False,-1
40842,9228,2694,TRANSFER,543.69,2017-01-23 00:00:00+00:00,False,-1
40851,9754,4676,TRANSFER,975.12,2017-01-23 00:00:00+00:00,False,-1
40859,9629,5762,TRANSFER,927.2,2017-01-23 00:00:00+00:00,False,-1
40860,9629,9938,TRANSFER,676.41,2017-01-23 00:00:00+00:00,False,-1
40861,9629,5521,TRANSFER,691.93,2017-01-23 00:00:00+00:00,False,-1
40866,9155,2550,TRANSFER,941.43,2017-01-23 00:00:00+00:00,False,-1
40869,8264,9623,TRANSFER,856.47,2017-01-23 00:00:00+00:00,False,-1
40880,9632,2886,TRANSFER,750.02,2017-01-23 00:00:00+00:00,False,-1
40881,9632,3570,TRANSFER,472.0,2017-01-23 00:00:00+00:00,False,-1
40882,9632,8033,TRANSFER,154.33,2017-01-23 00:00:00+00:00,False,-1
40885,9561,8539,TRANSFER,500.55,2017-01-23 00:00:00+00:00,False,-1
40890,9138,4425,TRANSFER,945.85,2017-01-23 00:00:00+00:00,False,-1
40892,9460,2795,TRANSFER,568.07,2017-01-23 00:00:00+00:00,False,-1
40897,9541,743,TRANSFER,101.86,2017-01-23 00:00:00+00:00,False,-1
40903,9860,9946,TRANSFER,558.08,2017-01-23 00:00:00+00:00,False,-1
40904,9860,9787,TRANSFER,598.59,2017-01-23 00:00:00+00:00,False,-1
40905,9860,6294,TRANSFER,251.67,2017-01-23 00:00:00+00:00,False,-1
40906,9860,7326,TRANSFER,811.49,2017-01-23 00:00:00+00:00,False,-1
40907,9860,9581,TRANSFER,353.18,2017-01-23 00:00:00+00:00,False,-1
40908,9860,9958,TRANSFER,822.45,2017-01-23 00:00:00+00:00,False,-1
40911,9433,4437,TRANSFER,236.62,2017-01-23 00:00:00+00:00,False,-1
40913,8098,1880,TRANSFER,136.6,2017-01-23 00:00:00+00:00,False,-1
40914,9243,9978,TRANSFER,795.46,2017-01-23 00:00:00+00:00,False,-1
40915,9641,1787,TRANSFER,824.73,2017-01-23 00:00:00+00:00,False,-1
40916,9641,5262,TRANSFER,239.97,2017-01-23 00:00:00+00:00,False,-1
40917,9641,6127,TRANSFER,172.79,2017-01-23 00:00:00+00:00,False,-1
40922,9520,9862,TRANSFER,898.85,2017-01-23 00:00:00+00:00,False,-1
40926,9883,620,TRANSFER,937.33,2017-01-23 00:00:00+00:00,False,-1
40927,9546,6160,TRANSFER,782.03,2017-01-23 00:00:00+00:00,False,-1
40940,8134,7292,TRANSFER,937.5,2017-01-23 00:00:00+00:00,False,-1
40945,8199,4068,TRANSFER,961.66,2017-01-24 00:00:00+00:00,False,-1
40950,9053,2462,TRANSFER,297.02,2017-01-24 00:00:00+00:00,False,-1
40954,9150,1285,TRANSFER,669.79,2017-01-24 00:00:00+00:00,False,-1
40955,8356,8770,TRANSFER,247.53,2017-01-24 00:00:00+00:00,False,-1
40972,8681,4714,TRANSFER,599.26,2017-01-24 00:00:00+00:00,False,-1
40975,9987,655,TRANSFER,908.3,2017-01-24 00:00:00+00:00,False,-1
40977,9670,2710,TRANSFER,784.91,2017-01-24 00:00:00+00:00,False,-1
40979,8103,5340,TRANSFER,180.91,2017-01-24 00:00:00+00:00,False,-1
40985,9427,632,TRANSFER,589.92,2017-01-24 00:00:00+00:00,False,-1
40986,9936,580,TRANSFER,870.92,2017-01-24 00:00:00+00:00,False,-1
40990,9322,2783,TRANSFER,330.54,2017-01-24 00:00:00+00:00,False,-1
40993,8023,9999,TRANSFER,376.55,2017-01-24 00:00:00+00:00,False,-1
40994,9236,2465,TRANSFER,422.37,2017-01-24 00:00:00+00:00,False,-1
40995,9443,5366,TRANSFER,899.12,2017-01-24 00:00:00+00:00,False,-1
41005,9911,8359,TRANSFER,408.63,2017-01-24 00:00:00+00:00,False,-1
41006,9911,5109,TRANSFER,979.22,2017-01-24 00:00:00+00:00,False,-1
41007,9911,5889,TRANSFER,945.33,2017-01-24 00:00:00+00:00,False,-1
41008,9911,1088,TRANSFER,687.14,2017-01-24 00:00:00+00:00,False,-1
41009,9911,4071,TRANSFER,575.28,2017-01-24 00:00:00+00:00,False,-1
41010,9911,3355,TRANSFER,731.98,2017-01-24 00:00:00+00:00,False,-1
41011,9911,9774,TRANSFER,837.27,2017-01-24 00:00:00+00:00,False,-1
41012,9911,4581,TRANSFER,240.5,2017-01-24 00:00:00+00:00,False,-1
41017,9448,9253,TRANSFER,980.12,2017-01-24 00:00:00+00:00,False,-1
41018,9149,1094,TRANSFER,665.09,2017-01-24 00:00:00+00:00,False,-1
41019,9618,5876,TRANSFER,899.84,2017-01-24 00:00:00+00:00,False,-1
41020,9618,9046,TRANSFER,555.48,2017-01-24 00:00:00+00:00,False,-1
41021,9618,9158,TRANSFER,125.89,2017-01-24 00:00:00+00:00,False,-1
41023,8105,8762,TRANSFER,205.55,2017-01-24 00:00:00+00:00,False,-1
41024,8831,785,TRANSFER,450.61,2017-01-24 00:00:00+00:00,False,-1
41028,8340,4599,TRANSFER,716.89,2017-01-24 00:00:00+00:00,False,-1
41029,8372,3567,TRANSFER,196.63,2017-01-24 00:00:00+00:00,False,-1
41033,9482,5111,TRANSFER,319.13,2017-01-24 00:00:00+00:00,False,-1
41034,9236,5392,TRANSFER,218.43,2017-01-24 00:00:00+00:00,False,-1
41035,8747,4410,TRANSFER,807.86,2017-01-24 00:00:00+00:00,False,-1
41038,8968,586,TRANSFER,104.88,2017-01-24 00:00:00+00:00,False,-1
41049,8667,2427,TRANSFER,348.39,2017-01-24 00:00:00+00:00,False,-1
41062,8477,4648,TRANSFER,380.14,2017-01-24 00:00:00+00:00,False,-1
41065,9842,1649,TRANSFER,775.14,2017-01-24 00:00:00+00:00,False,-1
41066,9842,8236,TRANSFER,713.15,2017-01-24 00:00:00+00:00,False,-1
41067,9842,6757,TRANSFER,187.02,2017-01-24 00:00:00+00:00,False,-1
41068,9842,3996,TRANSFER,561.02,2017-01-24 00:00:00+00:00,False,-1
41069,9842,9478,TRANSFER,925.33,2017-01-24 00:00:00+00:00,False,-1
41070,9842,9741,TRANSFER,492.9,2017-01-24 00:00:00+00:00,False,-1
41072,9595,7172,TRANSFER,933.48,2017-01-24 00:00:00+00:00,False,-1
41074,9004,321,TRANSFER,709.81,2017-01-24 00:00:00+00:00,False,-1
41075,8062,6402,TRANSFER,189.92,2017-01-24 00:00:00+00:00,False,-1
41076,9822,3540,TRANSFER,934.18,2017-01-24 00:00:00+00:00,False,-1
41077,9822,1913,TRANSFER,374.5,2017-01-24 00:00:00+00:00,False,-1
41078,9822,8924,TRANSFER,874.97,2017-01-24 00:00:00+00:00,False,-1
41079,9822,5554,TRANSFER,171.51,2017-01-24 00:00:00+00:00,False,-1
41080,9822,9781,TRANSFER,377.75,2017-01-24 00:00:00+00:00,False,-1
41086,9435,7749,TRANSFER,149.7,2017-01-24 00:00:00+00:00,False,-1
41087,9693,9973,TRANSFER,323.2,2017-01-24 00:00:00+00:00,False,-1
41088,9693,5712,TRANSFER,844.45,2017-01-24 00:00:00+00:00,False,-1
41089,9693,7320,TRANSFER,400.15,2017-01-24 00:00:00+00:00,False,-1
41090,9693,9374,TRANSFER,565.07,2017-01-24 00:00:00+00:00,False,-1
41091,8391,8082,TRANSFER,643.84,2017-01-24 00:00:00+00:00,False,-1
41097,9325,6122,TRANSFER,935.48,2017-01-24 00:00:00+00:00,False,-1
41099,8691,4791,TRANSFER,396.89,2017-01-24 00:00:00+00:00,False,-1
41100,8726,2739,TRANSFER,728.88,2017-01-24 00:00:00+00:00,False,-1
41101,8079,9817,TRANSFER,591.63,2017-01-24 00:00:00+00:00,False,-1
41102,8425,4701,TRANSFER,472.97,2017-01-24 00:00:00+00:00,False,-1
41103,9760,4285,TRANSFER,940.12,2017-01-24 00:00:00+00:00,False,-1
41104,9760,9205,TRANSFER,492.54,2017-01-24 00:00:00+00:00,False,-1
41105,9760,9963,TRANSFER,747.3,2017-01-24 00:00:00+00:00,False,-1
41106,9760,966,TRANSFER,489.34,2017-01-24 00:00:00+00:00,False,-1
41118,9648,8349,TRANSFER,267.68,2017-01-24 00:00:00+00:00,False,-1
41119,9648,5209,TRANSFER,430.62,2017-01-24 00:00:00+00:00,False,-1
41120,9648,6278,TRANSFER,858.16,2017-01-24 00:00:00+00:00,False,-1
41122,9949,8887,TRANSFER,75.02,2017-01-24 00:00:00+00:00,True,70
41123,9699,9769,TRANSFER,620.4,2017-01-24 00:00:00+00:00,False,-1
41124,9699,2134,TRANSFER,189.18,2017-01-24 00:00:00+00:00,False,-1
41125,9699,5246,TRANSFER,660.51,2017-01-24 00:00:00+00:00,False,-1
41126,9699,8996,TRANSFER,467.99,2017-01-24 00:00:00+00:00,False,-1
41136,9818,4214,TRANSFER,709.5,2017-01-24 00:00:00+00:00,False,-1
41137,9818,9976,TRANSFER,813.04,2017-01-24 00:00:00+00:00,False,-1
41138,9818,5689,TRANSFER,797.47,2017-01-24 00:00:00+00:00,False,-1
41139,9818,6667,TRANSFER,282.5,2017-01-24 00:00:00+00:00,False,-1
41140,9818,9999,TRANSFER,453.06,2017-01-24 00:00:00+00:00,False,-1
41144,9804,9967,TRANSFER,612.38,2017-01-24 00:00:00+00:00,False,-1
41145,9804,3738,TRANSFER,212.86,2017-01-24 00:00:00+00:00,False,-1
41146,9804,3599,TRANSFER,142.02,2017-01-24 00:00:00+00:00,False,-1
41147,9804,9960,TRANSFER,797.77,2017-01-24 00:00:00+00:00,False,-1
41148,9804,8251,TRANSFER,719.88,2017-01-24 00:00:00+00:00,False,-1
41152,8051,6164,TRANSFER,965.92,2017-01-24 00:00:00+00:00,False,-1
41157,8192,9836,TRANSFER,129.28,2017-01-24 00:00:00+00:00,False,-1
41163,8198,4420,TRANSFER,486.64,2017-01-24 00:00:00+00:00,False,-1
41164,8671,4687,TRANSFER,744.55,2017-01-24 00:00:00+00:00,False,-1
41165,8194,772,TRANSFER,202.82,2017-01-24 00:00:00+00:00,False,-1
41168,8911,701,TRANSFER,995.45,2017-01-24 00:00:00+00:00,False,-1
41180,9812,9943,TRANSFER,881.42,2017-01-24 00:00:00+00:00,False,-1
41181,9812,6677,TRANSFER,338.39,2017-01-24 00:00:00+00:00,False,-1
41182,9812,1908,TRANSFER,456.59,2017-01-24 00:00:00+00:00,False,-1
41183,9812,9792,TRANSFER,761.3,2017-01-24 00:00:00+00:00,False,-1
41184,9812,5407,TRANSFER,974.32,2017-01-24 00:00:00+00:00,False,-1
41185,9961,2603,TRANSFER,825.03,2017-01-24 00:00:00+00:00,False,-1
41192,9516,9986,TRANSFER,436.09,2017-01-24 00:00:00+00:00,False,-1
41195,8837,2407,TRANSFER,529.16,2017-01-24 00:00:00+00:00,False,-1
41197,9105,808,TRANSFER,288.89,2017-01-24 00:00:00+00:00,False,-1
41199,9223,6977,TRANSFER,164.26,2017-01-24 00:00:00+00:00,False,-1
41200,9856,6945,TRANSFER,347.0,2017-01-24 00:00:00+00:00,False,-1
41201,9856,7404,TRANSFER,695.62,2017-01-24 00:00:00+00:00,False,-1
41202,9856,7019,TRANSFER,288.4,2017-01-24 00:00:00+00:00,False,-1
41203,9856,9982,TRANSFER,382.9,2017-01-24 00:00:00+00:00,False,-1
41204,9856,9284,TRANSFER,688.92,2017-01-24 00:00:00+00:00,False,-1
41205,9856,1376,TRANSFER,119.54,2017-01-24 00:00:00+00:00,False,-1
41210,9988,2481,TRANSFER,346.76,2017-01-24 00:00:00+00:00,False,-1
41217,9131,482,TRANSFER,471.11,2017-01-24 00:00:00+00:00,False,-1
41229,9227,2474,TRANSFER,723.51,2017-01-24 00:00:00+00:00,False,-1
41232,8871,327,TRANSFER,818.04,2017-01-24 00:00:00+00:00,False,-1
41234,9334,9639,TRANSFER,338.71,2017-01-24 00:00:00+00:00,False,-1
41235,9083,4657,TRANSFER,969.8,2017-01-24 00:00:00+00:00,False,-1
41237,9482,699,TRANSFER,302.11,2017-01-24 00:00:00+00:00,False,-1
41241,9112,2732,TRANSFER,184.92,2017-01-24 00:00:00+00:00,False,-1
41244,9073,2163,TRANSFER,163.56,2017-01-24 00:00:00+00:00,False,-1
41246,8033,9926,TRANSFER,513.83,2017-01-24 00:00:00+00:00,False,-1
41248,8632,2786,TRANSFER,556.08,2017-01-24 00:00:00+00:00,False,-1
41250,8452,6443,TRANSFER,482.52,2017-01-24 00:00:00+00:00,False,-1
41261,9841,9862,TRANSFER,589.44,2017-01-24 00:00:00+00:00,False,-1
41262,9841,8989,TRANSFER,133.28,2017-01-24 00:00:00+00:00,False,-1
41263,9841,9301,TRANSFER,733.65,2017-01-24 00:00:00+00:00,False,-1
41264,9841,7513,TRANSFER,457.36,2017-01-24 00:00:00+00:00,False,-1
41265,9841,3248,TRANSFER,106.61,2017-01-24 00:00:00+00:00,False,-1
41266,9841,7775,TRANSFER,285.1,2017-01-24 00:00:00+00:00,False,-1
41267,9460,2629,TRANSFER,153.86,2017-01-24 00:00:00+00:00,False,-1
41270,8114,4698,TRANSFER,248.63,2017-01-24 00:00:00+00:00,False,-1
41278,9128,815,TRANSFER,115.79,2017-01-24 00:00:00+00:00,False,-1
41281,8468,2645,TRANSFER,555.7,2017-01-24 00:00:00+00:00,False,-1
41282,8057,6454,TRANSFER,985.1,2017-01-24 00:00:00+00:00,False,-1
41288,8321,9670,TRANSFER,985.0,2017-01-24 00:00:00+00:00,False,-1
41290,8277,9083,TRANSFER,747.97,2017-01-24 00:00:00+00:00,False,-1
41297,9735,3836,TRANSFER,866.3,2017-01-24 00:00:00+00:00,False,-1
41298,9735,7200,TRANSFER,106.53,2017-01-24 00:00:00+00:00,False,-1
41299,9735,8037,TRANSFER,560.92,2017-01-24 00:00:00+00:00,False,-1
41300,9735,9883,TRANSFER,249.0,2017-01-24 00:00:00+00:00,False,-1
41323,9444,7129,TRANSFER,772.4,2017-01-24 00:00:00+00:00,False,-1
41333,9605,2660,TRANSFER,229.87,2017-01-24 00:00:00+00:00,False,-1
41335,9673,9998,TRANSFER,805.12,2017-01-24 00:00:00+00:00,False,-1
41336,9673,5539,TRANSFER,160.12,2017-01-24 00:00:00+00:00,False,-1
41337,9673,7322,TRANSFER,948.6,2017-01-24 00:00:00+00:00,False,-1
41338,9673,9227,TRANSFER,987.74,2017-01-24 00:00:00+00:00,False,-1
41339,8278,9738,TRANSFER,959.31,2017-01-24 00:00:00+00:00,False,-1
41340,8424,2506,TRANSFER,347.93,2017-01-24 00:00:00+00:00,False,-1
41352,9765,5169,TRANSFER,994.63,2017-01-24 00:00:00+00:00,False,-1
41353,9765,9995,TRANSFER,569.04,2017-01-24 00:00:00+00:00,False,-1
41354,9765,1105,TRANSFER,351.15,2017-01-24 00:00:00+00:00,False,-1
41355,9765,4042,TRANSFER,977.08,2017-01-24 00:00:00+00:00,False,-1
41358,9220,3715,TRANSFER,647.81,2017-01-24 00:00:00+00:00,False,-1
41360,9819,1168,TRANSFER,763.33,2017-01-24 00:00:00+00:00,False,-1
41361,9819,9027,TRANSFER,979.94,2017-01-24 00:00:00+00:00,False,-1
41362,9819,3084,TRANSFER,183.65,2017-01-24 00:00:00+00:00,False,-1
41363,9819,9265,TRANSFER,510.43,2017-01-24 00:00:00+00:00,False,-1
41364,9819,9924,TRANSFER,566.68,2017-01-24 00:00:00+00:00,False,-1
41368,8170,2692,TRANSFER,386.36,2017-01-24 00:00:00+00:00,False,-1
41376,9117,313,TRANSFER,719.64,2017-01-24 00:00:00+00:00,False,-1
41384,8662,8478,TRANSFER,373.15,2017-01-24 00:00:00+00:00,False,-1
41388,9892,2511,TRANSFER,958.59,2017-01-24 00:00:00+00:00,False,-1
41400,8040,9716,TRANSFER,713.09,2017-01-24 00:00:00+00:00,False,-1
41402,9168,2047,TRANSFER,351.57,2017-01-24 00:00:00+00:00,False,-1
41410,8071,6796,TRANSFER,376.59,2017-01-24 00:00:00+00:00,False,-1
41421,9608,2809,TRANSFER,302.27,2017-01-24 00:00:00+00:00,False,-1
41422,9608,6774,TRANSFER,784.52,2017-01-24 00:00:00+00:00,False,-1
41423,9608,8728,TRANSFER,854.71,2017-01-24 00:00:00+00:00,False,-1
41427,8058,4426,TRANSFER,567.82,2017-01-24 00:00:00+00:00,False,-1
41431,8163,2428,TRANSFER,485.73,2017-01-24 00:00:00+00:00,False,-1
41435,8332,4684,TRANSFER,398.77,2017-01-24 00:00:00+00:00,False,-1
41441,9115,2441,TRANSFER,787.19,2017-01-24 00:00:00+00:00,False,-1
41444,9197,1039,TRANSFER,256.68,2017-01-24 00:00:00+00:00,False,-1
41447,9599,3968,TRANSFER,419.63,2017-01-24 00:00:00+00:00,False,-1
41449,8705,454,TRANSFER,996.94,2017-01-24 00:00:00+00:00,False,-1
41452,9684,704,TRANSFER,823.02,2017-01-24 00:00:00+00:00,False,-1
41456,8384,770,TRANSFER,389.3,2017-01-24 00:00:00+00:00,False,-1
41457,9996,601,TRANSFER,833.96,2017-01-24 00:00:00+00:00,False,-1
41464,9254,3086,TRANSFER,653.38,2017-01-24 00:00:00+00:00,False,-1
41467,9400,1042,TRANSFER,536.98,2017-01-24 00:00:00+00:00,False,-1
41472,9654,771,TRANSFER,733.57,2017-01-24 00:00:00+00:00,False,-1
41478,8844,691,TRANSFER,693.61,2017-01-24 00:00:00+00:00,False,-1
41481,8983,688,TRANSFER,216.0,2017-01-24 00:00:00+00:00,False,-1
41484,9470,3438,TRANSFER,688.9,2017-01-24 00:00:00+00:00,False,-1
41485,9724,9935,TRANSFER,202.02,2017-01-24 00:00:00+00:00,False,-1
41486,9724,9158,TRANSFER,541.44,2017-01-24 00:00:00+00:00,False,-1
41487,9724,9182,TRANSFER,448.24,2017-01-24 00:00:00+00:00,False,-1
41488,9724,6333,TRANSFER,355.98,2017-01-24 00:00:00+00:00,False,-1
41491,9387,2459,TRANSFER,757.25,2017-01-24 00:00:00+00:00,False,-1
41494,9385,9004,TRANSFER,616.89,2017-01-24 00:00:00+00:00,False,-1
41500,9762,9605,TRANSFER,358.74,2017-01-24 00:00:00+00:00,False,-1
41501,9762,6702,TRANSFER,677.75,2017-01-24 00:00:00+00:00,False,-1
41502,9762,5111,TRANSFER,606.61,2017-01-24 00:00:00+00:00,False,-1
41503,9762,5367,TRANSFER,189.37,2017-01-24 00:00:00+00:00,False,-1
41504,8896,732,TRANSFER,989.42,2017-01-24 00:00:00+00:00,False,-1
41505,9559,7168,TRANSFER,633.29,2017-01-24 00:00:00+00:00,False,-1
41509,8354,4483,TRANSFER,400.34,2017-01-24 00:00:00+00:00,False,-1
